egoid,BigFive_1_2,BigFive_2_2,BigFive_3_2,BigFive_4_2,BigFive_5_2,BigFive_6_2,BigFive_7_2,BigFive_8_2,BigFive_9_2,BigFive_10_2,BigFive_11_2,BigFive_12_2,BigFive_13_2,BigFive_14_2,BigFive_15_2,BigFive_16_2,BigFive_17_2,BigFive_18_2,BigFive_19_2,BigFive_20_2,BigFive_21_2,BigFive_22_2,BigFive_23_2,BigFive_24_2,BigFive_25_2,BigFive_26_2,BigFive_27_2,BigFive_28_2,BigFive_29_2,BigFive_30_2,BigFive_31_2,BigFive_32_2,BigFive_33_2,BigFive_34_2,BigFive_35_2,BigFive_36_2,BigFive_37_2,BigFive_38_2,BigFive_39_2,BigFive_40_2,BigFive_41_2,BigFive_42_2,BigFive_43_2,BigFive_44_2
18611,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Agree
87328,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Agree
88963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49497,Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Strongly Disagree,Agree,Disagree,Strongly Agree
15031,Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree
79607,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree
41952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22408,Agree,Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree
54435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38293,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree
33785,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Strongly Agree
44310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33009,Neither Agree nor Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree
31294,Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree
65143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91726,Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree
59355,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree
96184,Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Agree
92339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46151,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree
79395,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree
59863,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree
63419,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree
22913,Agree,Neither Agree nor Disagree,Agree,Strongly Disagree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree
91313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48969,Agree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree
22093,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Agree
32919,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree
79731,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree
64296,Agree,Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree
23487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17569,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree
77036,Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree
53518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82986,Agree,Agree,Agree,Strongly Disagree,Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Disagree
61772,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Disagree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree
47280,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree
70566,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree
82964,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Agree
11402,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree
38610,Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree
96610,Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree
77711,Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Disagree
78667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17020,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Strongly Disagree
48676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
